"","Name_submitted","Accepted_name","Family","Order","HybProp","Hyb_Ratio","perc_per","perc_wood","perc_ag","floral_symm","mating_system","repro_syndrome","pollination_syndrome","RedList","tavg","C_value","CV_C_value"
"1605","Syntrichopappus","Syntrichopappus","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"1606","Syrenia","Erysimum","Brassicaceae","Brassicales",0,0,"0","0",0.00485306,".",".",".",".",".",".",".","."
"1607","Syringa","Syringa","Oleaceae","Lamiales",0,0,"1","1",0.003252033,".","1","0.5","1",".",".","1.236666667","4.435170532"
"1608","Syzygium","Syzygium","Myrtaceae","Myrtales",0,0,"1","1",0.003243243,"0",".",".","1","2.688888889",".","1.83","."
"1609","Taeniatherum","Taeniatherum","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".","0",".",".","4.555","0"
"1610","Tagetes","Tagetes","Asteraceae","Asterales",0,0,"0","0",0.00210989,"0",".",".",".",".",".","1.18","."
"1611","Talinum","Talinum","Talinaceae","Caryophyllales",0,0,"1","0",0.090909091,"0",".",".","1",".",".",".","."
"1612","Tamarix","Tamarix","Tamaricaceae","Caryophyllales",0.738916256,0.103448276,"1","1",0,".",".",".","0.5","0",".","1.5825","3.14372018"
"1613","Tanacetum","Tanacetum","Asteraceae","Asterales",0,0,"0.931034483","0",0.00210989,".","1","0.75","1",".",".","6.43","35.11297638"
"1614","Taraxacum","Taraxacum","Asteraceae","Asterales",0.007936036,0.012578616,"1","0",0.00210989,".","0.666666667","0.96875","1",".",".","1.513333333","41.82513466"
"1615","Tauschia","Tauschia","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"1616","Taxus","Taxus","Taxaceae","Pinophyta",0,0,"1","1",0,".","1","1","0","0.777777778",".","11.4","2.006854005"
"1617","Tectaria","Tectaria","Tectariaceae","Monilophyta",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1618","Teesdalia","Teesdalia","Brassicaceae","Brassicales",0,0,"0","0",0.00485306,".","1","1","1",".",".","0.61","."
"1619","Telekia","Telekia","Asteraceae","Asterales",0,0,"1","0",0.00210989,".","1","0.5","1",".",".","1.29","."
"1620","Teline","Genista","Fabaceae","Fabales",0,0,"1","1",0.096494845,".",".",".",".",".",".","1.03","."
"1621","Templetonia","Templetonia","Fabaceae","Fabales",0,0,"1","0.666666667",0.096494845,".",".",".",".",".",".",".","."
"1622","Tephroseris","Tephroseris","Asteraceae","Asterales",0,0,"1","0",0.00210989,".","1","0.7","1",".",".",".","."
"1623","Terminalia","Terminalia","Combretaceae","Myrtales",0,0,"1","1",0.01,"0",".",".","1","2.425",".","3.955","40.35504373"
"1624","Tetracoccus","Tetracoccus","Picrodendraceae","Malpighiales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"1625","Tetradymia","Tetradymia","Asteraceae","Asterales",0,0,"1","1",0.00210989,".",".",".",".",".",".",".","."
"1626","Tetragonia","Tetragonia","Aizoaceae","Caryophyllales",0,0,"0.25","0",0.000990099,".",".",".","0",".",".",".","."
"1627","Tetragonolobus","Lotus","Fabaceae","Fabales",0,0,"0.2","0",0.096494845,".",".",".",".",".",".",".","."
"1628","Tetramolopium","Tetramolopium","Asteraceae","Asterales",0,0,"1","1",0.00210989,".",".",".",".",".",".",".","."
"1629","Tetraplasandra","Polyscias","Araliaceae","Apiales",0,0,"1","1",0,".",".",".",".","4",".",".","."
"1630","Tetrarrhena","Tetrarrhena","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"1631","Tetratheca","Tetratheca","Elaeocarpaceae","Oxalidales",0,0,"1","0.875",0,".",".",".",".",".","0.983333333",".","."
"1632","Teucrium","Teucrium","Lamiaceae","Lamiales",0.049603175,0.015625,"0.836065574","0.640625",0.004320557,".","1","0.7","0.964285714","0.166666667",".","1.05","40.319585"
"1633","Thalictrum","Thalictrum","Ranunculaceae","Ranunculales",0,0,"1","0",0,"0","1","0.5","0.714285714",".",".","1.2","11.78511302"
"1634","Thapsia","Thapsia","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".","1",".",".",".","."
"1635","Thaspium","Thaspium","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"1636","Thelesperma","Thelesperma","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".",".",".","."
"1637","Thelionema","Thelionema","Xanthorrhoeaceae","Asparagales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1638","Thelymitra","Thelymitra","Orchidaceae","Asparagales",9.558823529,0.764705882,"1","0",0,".",".",".",".",".",".",".","."
"1639","Thelypodiopsis","Thelypodiopsis","Brassicaceae","Brassicales",0,0,"0.083333333","0",0.00485306,".",".",".",".",".",".",".","."
"1640","Thelypodium","Thelypodium","Brassicaceae","Brassicales",0,0,"0.157894737","0",0.00485306,".",".",".",".",".",".",".","."
"1641","Thelypteris","Thelypteris","Thelypteridaceae","Monilophyta",0,0,"1","0",0,".","1","0.5",".","1.966666667",".","6.045","36.14491239"
"1642","Themeda","Themeda","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".","0",".",".",".","."
"1643","Thermopsis","Thermopsis","Fabaceae","Fabales",0,0,"1","0",0.096494845,".",".",".",".",".",".",".","."
"1644","Thesium","Thesium","Santalaceae","Santalales",0,0,"0.916666667","0",0.002139037,"0","1","0.785714286","0.95",".",".",".","."
"1645","Thlaspi","Thlaspi","Brassicaceae","Brassicales",0,0,"0.541666667","0",0.00485306,".","1","0.916666667","1",".",".","0.405","39.02950467"
"1646","Thryptomene","Thryptomene","Myrtaceae","Myrtales",0,0,"1","1",0.003243243,".",".",".",".",".",".","0.41","."
"1647","Thunbergia","Thunbergia","Acanthaceae","Lamiales",0,0,"1","0",0.000857143,"0.777777778",".",".",".",".",".",".","."
"1648","Thymelaea","Thymelaea","Thymelaeaceae","Malvales",0,0,"0.823529412","0.823529412",0.001324503,".","1","1","0.666666667",".",".","0.75","."
"1649","Thymophylla","Thymophylla","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".",".",".","."
"1650","Thymus","Thymus","Lamiaceae","Lamiales",0.523138833,0.183098592,"1","0.575342466",0.004320557,".","1","0.75","1",".","0.68","1.013333333","33.0506175"
"1651","Thysanocarpus","Thysanocarpus","Brassicaceae","Brassicales",0,0,"0","0",0.00485306,".",".",".",".",".",".",".","."
"1652","Thysanotus","Thysanotus","Asparagaceae","Asparagales",0,0,"1","0",0,".",".",".","1",".",".",".","."
"1653","Tibouchina","Tibouchina","Melastomataceae","Myrtales",0,0,"1","0.333333333",0,".",".",".","1","2.25",".",".","."
"1654","Tidestromia","Tidestromia","Amaranthaceae","Caryophyllales",0,0,"0.5","0.25",0.041463415,".",".",".",".",".",".",".","."
"1655","Tilia","Tilia","Malvaceae","Malvales",10.8974359,0.653846154,"1","1",0.006153846,".","1","1","0.833333333",".",".",".","."
"1656","Tiquilia","Tiquilia","Boraginaceae","Boraginales",0,0,"0.75","0.375",0.001824818,".",".",".",".","0.5",".",".","."
"1657","Tmesipteris","Tmesipteris","Psilotaceae","Monilophyta",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1658","Tofieldia","Tofieldia","Tofieldiaceae","Alismatales",0,0,"1","0",0,".","1","0.5","0.333333333",".",".","0.78","."
"1659","Tolpis","Tolpis","Asteraceae","Asterales",0,0,"0.6","0",0.00210989,"0","1","0.5","1",".","0.866","1.692","41.60563409"
"1660","Tomanthera","Agalinis","Scrophulariaceae","Lamiales",0,0,"0","0",0.001764706,".",".",".",".",".",".",".","."
"1661","Tonestus","Tonestus","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".",".",".","."
"1662","Tordylium","Tordylium","Apiaceae","Apiales",0,0,"0","0",0.003968254,".","1","1","1",".",".",".","."
"1663","Torilis","Torilis","Apiaceae","Apiales",0,0,"0","0",0.003968254,".","1","1","1",".",".","1.82","23.17700259"
"1664","Torreyochloa","Torreyochloa","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"1665","Torularia","Neotorularia","Brassicaceae","Brassicales",0,0,"0","0",0.00485306,".",".",".",".",".",".",".","."
"1666","Townsendia","Townsendia","Asteraceae","Asterales",0.790513834,0.086956522,"0.739130435","0",0.00210989,".",".",".",".",".",".",".","."
"1667","Toxicodendron","Toxicodendron","Anacardiaceae","Sapindales",0,0,"1","1",0.002030457,".",".",".",".","3",".",".","."
"1668","Trachelium","Trachelium","Campanulaceae","Asterales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1669","Trachomitum","Apocynum","Apocynaceae","Gentianales",0,0,"1",".",0.000658617,".",".",".",".",".",".",".","."
"1670","Trachymene","Trachymene","Araliaceae","Apiales",0,0,"0.3","0",0,".",".",".","1",".",".",".","."
"1671","Tradescantia","Tradescantia","Commelinaceae","Commelinales",0,0,"1","0",0,"0",".",".","1",".",".","17.535","53.31045655"
"1672","Tragia","Tragia","Euphorbiaceae","Malpighiales",0,0,"1","0",0.01239531,"0",".",".",".","0",".",".","."
"1673","Tragopogon","Tragopogon","Asteraceae","Asterales",0.672268908,0.114285714,"0.185714286","0",0.00210989,".","1","1","1",".",".","4.17","34.43425754"
"1674","Tragus","Tragus","Poaceae","Poales",0,0,"0","0",0.074314214,".","1","1","0",".",".",".","."
"1675","Trematolobelia","Trematolobelia","Campanulaceae","Asterales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"1676","Triadenum","Hypericum","Hypericaceae","Malpighiales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1677","Tribolium","Tribolium","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"1678","Trichanthodium","Trichanthodium","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"1679","Trichophorum","Trichophorum","Cyperaceae","Poales",0,0,"1","0",0.00045977,".","1","0.5","0",".",".",".","."
"1680","Trichostema","Trichostema","Lamiaceae","Lamiales",0,0,"0.153846154","0.153846154",0.004320557,".",".",".",".",".",".",".","."
"1681","Tricoryne","Tricoryne","Xanthorrhoeaceae","Asparagales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1682","Tricyrtis","Tricyrtis","Liliaceae","Liliales",0,0,"1","0",0,".",".",".",".",".",".","4.21","7.863631999"
"1683","Tridens","Tridens","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"1684","Trientalis","Lysimachia","Primulaceae","Ericales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1685","Trifolium","Trifolium","Fabaceae","Fabales",0.00911965,0.011673152,"0.343220339","0.011627907",0.096494845,"1","1","0.941176471","1",".","0.032","1.02469697","88.09872352"
"1686","Triglochin","Triglochin","Juncaginaceae","Alismatales",0,0,"0.806451613","0",0,".","1","0.5","0",".",".","1.76","."
"1687","Trigonella","Trigonella","Fabaceae","Fabales",0,0,"0","0",0.096494845,".","1","1","1",".",".","0.7","."
"1688","Trillium","Trillium","Melanthiaceae","Liliales",0,0,"1","0",0,".",".",".",".",".","0.65975","64.13090909","34.84439789"
"1689","Trimorpha","Erigeron","Asteraceae","Asterales",0,0,"0.25","0",0.00210989,".",".",".",".",".",".",".","."
"1690","Trinia","Trinia","Apiaceae","Apiales",0,0,"0.555555556","0",0.003968254,".","1","1","1",".",".",".","."
"1691","Triodanis","Triodanis","Campanulaceae","Asterales",0,0,"0","0",0,".",".",".",".",".",".",".","."
"1692","Triosteum","Triosteum","Caprifoliaceae","Dipsacales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1693","Triphysaria","Triphysaria","Scrophulariaceae","Lamiales",20,0.4,"0","0",0.001764706,".",".",".",".",".",".",".","."
"1694","Tripleurospermum","Tripleurospermum","Asteraceae","Asterales",150,0.75,"0.25","0",0.00210989,".","1","1","1",".",".","3.789285714","18.45656647"
"1695","Tripterocalyx","Tripterocalyx","Nyctaginaceae","Caryophyllales",10,0.2,"0.4","0",0.005063291,".",".",".",".",".",".",".","."
"1696","Trisetum","Trisetum","Poaceae","Poales",0,0,"0.815789474","0",0.074314214,".","1","0.5","0.25",".",".","5.071538462","32.40649614"
"1697","Triteleia","Triteleia","Asparagaceae","Asparagales",1.098901099,0.071428571,"1","0",0,".",".",".",".",".",".","9.59","28.6267"
"1698","Triticum","Triticum","Poaceae","Poales",1.923076923,0.115384615,"0","0",0.074314214,".","1","1","1",".","0.425","13.22813559","32.66118883"
"1699","Tritonia","Tritonia","Iridaceae","Asparagales",0,0,"1","0",0,".",".",".",".",".",".","1.1","."
"1700","Triumfetta","Triumfetta","Malvaceae","Malvales",0,0,"1","0",0.006153846,"0",".",".","0.5",".",".",".","."
"1701","Trollius","Trollius","Ranunculaceae","Ranunculales",100,0.5,"1","0",0,".","1","0.5","1",".",".","4.42","."
"1702","Tropidocarpum","Tropidocarpum","Brassicaceae","Brassicales",0,0,"0","0",0.00485306,".",".",".",".",".",".",".","."
"1703","Tsuga","Tsuga","Pinaceae","Pinophyta",0,0,"1","1",0.004761905,".",".",".","0","0.3125","0.929","18.32","8.318011038"
"1704","Tuberaria","Tuberaria","Cistaceae","Malvales",0,0,"0.3","0.3",0.011428571,".","1","1","1",".",".","3.565","26.0408587"
"1705","Tuctoria","Tuctoria","Poaceae","Poales",0,0,"0","0",0.074314214,".",".",".",".",".",".",".","."
"1706","Tulipa","Tulipa","Liliaceae","Liliales",1.098901099,0.071428571,"1","0",0,".","1","0.25","1",".",".","29.28707483","22.28299774"
"1707","Typha","Typha","Typhaceae","Poales",5.072463768,0.583333333,"1","0",0,"0","1","0.5","0",".",".","0.3","0"
"1708","Ulex","Ulex","Fabaceae","Fabales",2.222222222,0.1,"1","1",0.096494845,".","1","1","1",".",".","3.375","19.90374643"
"1709","Ulmus","Ulmus","Ulmaceae","Rosales",2.461538462,0.307692308,"1","1",0,".","1","0.75","0.25","2.75",".","1.858","7.71371022"
"1710","Umbilicus","Umbilicus","Crassulaceae","Saxifragales",0,0,"1","0",0,"0",".","1","1",".",".",".","."
"1711","Uncinia","Carex","Cyperaceae","Poales",0,0,"1","0",0.00045977,".",".",".",".","2.25",".","1.35","."
"1712","Urera","Urera","Urticaceae","Rosales",0,0,"1","1",0,"0",".",".","0","2.25",".",".","."
"1713","Urginea","Drimia","Asparagaceae","Asparagales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1714","Urospermum","Urospermum","Asteraceae","Asterales",0,0,"0.5","0",0.00210989,".",".",".","1",".",".",".","."
"1715","Urtica","Urtica","Urticaceae","Rosales",0,0,"0.545454545","0",0,".","1","0.75","0.4",".",".","0.846","44.34869408"
"1716","Utricularia","Utricularia","Lentibulariaceae","Lamiales",0.096618357,0.02173913,"0.861111111","0",0,"1","1","0.083333333","1",".",".","0.217857143","38.6639373"
"1717","Uvularia","Uvularia","Colchicaceae","Liliales",0,0,"1","0",0,".",".",".",".",".",".","12.20666667","34.68778011"
"1718","Vaccinium","Vaccinium","Ericaceae","Ericales",0.340136054,0.081632653,"1","1",0,".","1","0.333333333","0.944444444","2.5",".","0.634285714","4.445940621"
"1719","Valantia","Valantia","Rubiaceae","Gentianales",0,0,"0.333333333","0",6e-04,".",".",".","1",".",".",".","."
"1720","Vallisneria","Vallisneria","Hydrocharitaceae","Alismatales",0,0,"1","0",0,".","1","0","0",".",".",".","."
"1721","Vancouveria","Vancouveria","Berberidaceae","Ranunculales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1722","Vandenboschia","Trichomanes","Hymenophyllaceae","Monilophyta",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1723","Velezia","Dianthus","Caryophyllaceae","Caryophyllales",0,0,"0","0",0.001818182,".",".",".",".",".",".",".","."
"1724","Vella","Vella","Brassicaceae","Brassicales",0,0,"1","1",0.00485306,".",".",".",".",".",".","1.375","53.99724511"
"1725","Velleia","Velleia","Goodeniaceae","Asterales",0,0,"0.666666667","0",0,".",".",".","1",".",".",".","."
"1726","Ventenata","Ventenata","Poaceae","Poales",0,0,"0","0",0.074314214,".","1","1","0",".",".",".","."
"1727","Veratrum","Veratrum","Melanthiaceae","Liliales",0,0,"1","0",0,".","1","0.5","1",".",".","2.793333333","16.72007627"
"1728","Verbascum","Verbascum","Scrophulariaceae","Lamiales",0.38552321,0.237096774,"0.209677419","0.008064516",0.001764706,".","1","1","1",".","0.71","0.4","14.14213562"
"1729","Verbesina","Verbesina","Asteraceae","Asterales",0,0,"0.625","0.125",0.00210989,".",".",".","1","1.892857143",".",".","."
"1730","Vernonia","Vernonia","Asteraceae","Asterales",0,0,"1","0",0.00210989,"0",".",".","1","1.8","0.077",".","."
"1731","Veronica","Veronica","Plantaginaceae","Lamiales",0.045444217,0.036809816,"0.599315068","0",0.005925926,"1","1","0.691176471","1","0.5",".","0.889772727","51.62149392"
"1732","Viburnum","Viburnum","Adoxaceae","Dipsacales",0.333333333,0.04,"1","1",0,".","1","1","1","2.444444444",".","4.0325","4.035000644"
"1733","Vicia","Vicia","Fabaceae","Fabales",0,0,"0.359353476","0",0.096494845,".","1","0.916666667","1",".","0.504","5.720225564","55.14473525"
"1734","Vigna","Vigna","Fabaceae","Fabales",0,0,"0.5","0",0.096494845,"1",".",".","1",".",".","0.871081081","43.61529481"
"1735","Viguiera","Viguiera","Asteraceae","Asterales",0,0,"0.571428571","0.428571429",0.00210989,".",".",".","1","3",".",".","."
"1736","Villarsia","Villarsia","Menyanthaceae","Asterales",0,0,"0.833333333","0",0,".",".",".",".",".",".",".","."
"1737","Vinca","Vinca","Apocynaceae","Gentianales",0,0,"1","0",0.000658617,".","1","0.25","1",".",".","1.476666667","40.18337678"
"1738","Vincetoxicum","Vincetoxicum","Apocynaceae","Gentianales",0,0,"1",".",0.000658617,".","1","0.5","1","0",".","0.3375","0"
"1739","Viscum","Viscum","Santalaceae","Santalales",0,0,"1","1",0.002139037,"0","1","1","0.5",".",".","79.13444444","8.198986636"
"1740","Vittadinia","Vittadinia","Asteraceae","Asterales",1.515151515,0.083333333,"0.708333333","0",0.00210989,".",".",".","1",".",".",".","."
"1741","Vulpia","Festuca","Poaceae","Poales",0.525525526,0.094594595,"0.028571429","0",0.074314214,".","1","1","0",".",".","3.608333333","48.03704921"
"1742","Wahlenbergia","Wahlenbergia","Campanulaceae","Asterales",0,0,"0.823529412","0",0,"0","1","0.5","1","3.5",".","0.33","."
"1743","Waldsteinia","Waldsteinia","Rosaceae","Rosales",0,0,"1","0",0.001060071,".",".",".",".",".",".",".","."
"1744","Watsonia","Watsonia","Iridaceae","Asparagales",0,0,"1","0",0,"1",".",".",".",".",".","0.7","."
"1745","Westringia","Westringia","Lamiaceae","Lamiales",0,0,"1","1",0.004320557,".",".",".",".",".",".",".","."
"1746","Wikstroemia","Wikstroemia","Thymelaeaceae","Malvales",0,0,"1","1",0.001324503,".",".",".",".","3.25",".",".","."
"1747","Wilkesia","Wilkesia","Asteraceae","Asterales",0,0,"1","1",0.00210989,".",".",".",".",".",".",".","."
"1748","Wilsonia","Wilsonia","Convolvulaceae","Solanales",0,0,"1","0",0.044375,".",".",".",".",".",".",".","."
"1749","Wisteria","Wisteria","Fabaceae","Fabales",0,0,"1","1",0.096494845,".",".",".",".",".",".",".","."
"1750","Withania","Withania","Solanaceae","Solanales",0,0,"1","1",0.089837398,".",".",".",".","0",".","4.765","0"
"1751","Wolffia","Wolffia","Araceae","Alismatales",0,0,"1","0",0.000248447,".","1","0",".",".",".","1.200833333","38.20490178"
"1752","Wolffiella","Wolffiella","Araceae","Alismatales",0,0,"1","0",0.000248447,".",".",".",".",".",".","0.765","20.70977715"
"1753","Woodwardia","Woodwardia","Blechnaceae","Monilophyta",0,0,"1","0",0,".",".",".",".",".",".",".","."
"1754","Wulfenia","Wulfenia","Plantaginaceae","Lamiales",0,0,"1","0",0.005925926,".",".",".",".",".",".","1.35","."
"1755","Wurmbea","Wurmbea","Colchicaceae","Liliales",0,0,"1","0",0,"0",".",".",".",".","0.7468",".","."
"1756","Wyethia","Wyethia","Asteraceae","Asterales",2.380952381,0.166666667,"1","0",0.00210989,".",".",".",".",".",".",".","."
"1757","Xanthium","Xanthium","Asteraceae","Asterales",0.833333333,0.0625,"0","0",0.00210989,".","1","1","0",".","0.116666667","2.87","13.79720549"
"1758","Xanthosia","Xanthosia","Apiaceae","Apiales",0,0,"1","0.166666667",0.003968254,".",".",".",".",".",".",".","."
"1759","Xeranthemum","Xeranthemum","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".","1",".",".","2.0325","37.92030373"
"1760","Xylorhiza","Xylorhiza","Asteraceae","Asterales",0,0,"1","1",0.00210989,".",".",".",".",".",".",".","."
"1761","Xylosma","Xylosma","Salicaceae","Malpighiales",0,0,"1","1",0,".",".",".","1","2.794117647",".",".","."
"1762","Yucca","Yucca","Asparagaceae","Asparagales",0.833333333,0.0625,"1","0.375",0,".",".",".","1",".","0.956","3.1375","37.15721137"
