Group,Order,Family,Genus,Orignal_Name,Accepted_Name,Seed_Dispersal_Category,Seed_Dispersal_Orignal_Discription,Seed_Dispersal_Data_Source
Superasteridae,Gentianales,Rubiaceae,Rubia,Rubia tenuifolia,Rubia tenuifolia,Zoochory,Endozoochorous,EuDiS - A comprehensive database of the seed dispersal syndromes of the European flora
Superasteridae,Gentianales,Rubiaceae,Rubia,Rubia tinctorum,Rubia tinctorum,Zoochory,Endozoochorous,EuDiS - A comprehensive database of the seed dispersal syndromes of the European flora
Superasteridae,Gentianales,Rubiaceae,Rubovietnamia,Rubovietnamia aristata,Rubovietnamia sericantha,Zoochory,Zoochory,Stronger latitudinal phylogenetic patterns in woody angiosperm assemblages with higher dispersal abilities in China
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea burchelliana,Rudgea burchelliana,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea cornifolia,Rudgea cornifolia,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea corymbulosa,Rudgea corymbulosa,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea crassiloba,Rudgea crassiloba,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea erioloba,Rudgea erioloba,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea frondosa,Rudgea frondosa,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea goyazensis,Rudgea goyazensis,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea irregularis,Rudgea irregularis,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea jasminoides,Rudgea jasminoides,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea longiflora,Rudgea longiflora,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea longipes,Rudgea longipes,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea palicoureoides,Rudgea palicoureoides,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rudgea,Rudgea viburnoides,Rudgea viburnoides,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Rustia,Rustia formosa,Rustia formosa,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea amazonensis,Sabicea amazonensis,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea aspera,Sabicea aspera,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea brasiliensis,Sabicea brasiliensis,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea cana,Sabicea cana,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea glabrescens,Sabicea glabrescens,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea grisea,Sabicea grisea,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea humilis,Sabicea humilis,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea mattogrossensis,Sabicea mattogrossensis,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sabicea,Sabicea villosa,Sabicea villosa,Zoochory,zoochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Saprosma,Saprosma ternatum,Saprosma ternatum,Zoochory,Zoochory,Stronger latitudinal phylogenetic patterns in woody angiosperm assemblages with higher dispersal abilities in China
Superasteridae,Gentianales,Rubiaceae,Sarcocephalus,Nauclea latifolia,Nauclea latifolia,Zoochory,Animal,KEW Seed Information Database (SID)
Superasteridae,Gentianales,Rubiaceae,Schizomussaenda,Schizomussaenda henryi,Schizomussaenda henryi,Autochory,Autochory,Stronger latitudinal phylogenetic patterns in woody angiosperm assemblages with higher dispersal abilities in China
Superasteridae,Gentianales,Rubiaceae,Scyphiphora,Scyphiphora hydrophylacea,Scyphiphora hydrophylacea,Hydrochory,hydrochory,"AusTraits, a curated plant trait database for the Australian flora"
Superasteridae,Gentianales,Rubiaceae,Sericanthe,Sericanthe auriculata,Sericanthe auriculata,Zoochory,Animal,KEW Seed Information Database (SID)
Superasteridae,Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,Sherardia arvensis,Zoochory,epizoochor,BIOPOP: Functional Traits for Nature Conservation
Superasteridae,Gentianales,Rubiaceae,Simira,Simira corumbensis,Simira corumbensis,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Simira,Simira hexandra,Simira hexandra,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Simira,Simira maxonii,Simira maxonii,Anemochory,Wind,KEW Seed Information Database (SID)
Superasteridae,Gentianales,Rubiaceae,Simira,Simira sampaioana,Simira sampaioana,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sinoadina,Sinoadina racemosa,Adina racemosa,Anemochory,Anemochory,Stronger latitudinal phylogenetic patterns in woody angiosperm assemblages with higher dispersal abilities in China
Superasteridae,Gentianales,Rubiaceae,Sipanea,Sipanea hispida,Sipanea hispida,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sipanea,Sipanea pratensis,Sipanea pratensis,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Sipanea,Sipanea veris,Sipanea veris,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce alata,Spermacoce alata,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce argentea,Spermacoce argentea,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce articularis,Spermacoce articularis,Autochory,Unassisted,KEW Seed Information Database (SID)
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce cerradoana,Spermacoce berteroana,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce brachystema,Spermacoce brachystema,Zoochory,epizoochory,"AusTraits, a curated plant trait database for the Australian flora"
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce brachystemonoides,Spermacoce brachystemonoides,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce brevicilia,Spermacoce brevicilia,Zoochory,zoochory,"AusTraits, a curated plant trait database for the Australian flora"
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Borreria breviflora,Spermacoce breviflora,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce brownii,Spermacoce brownii,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce burchellii,Spermacoce burchellii,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce capitata,Spermacoce capitata,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce paulista,Spermacoce caudata,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce clinopodioides,Spermacoce clinopodioides,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce crispata,Spermacoce crispata,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce cupularis,Spermacoce cupularis,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce multibracteata,Spermacoce dibrachiata,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce dimorpha,Spermacoce dimorpha,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce eryngioides,Spermacoce eryngioides,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce gracillima,Spermacoce gracillima,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce hillii,Spermacoce hillii,Zoochory,zoochory,"AusTraits, a curated plant trait database for the Australian flora"
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce irwiniana,Spermacoce irwiniana,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce laevis,Knoxia roxburghii,Autochory,Unassisted,KEW Seed Information Database (SID)
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Borreria leptoloba,Spermacoce leptoloba,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce limae,Spermacoce limae,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce marticrovettiana,Spermacoce marticrovettiana,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce multiflora,Spermacoce multiflora,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce neohispida,Spermacoce neohispida,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce ocymifolia,Spermacoce ocymifolia,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce ovalifolia,Spermacoce ovalifolia,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce paranaensis,Spermacoce paranaensis,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce pilifera,Spermacoce pilifera,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce poaya,Spermacoce poaya,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce prostrata,Spermacoce prostrata,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce pulchristipula,Spermacoce pulchristipula,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce pumila,Spermacoce pumila,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce quadrifaria,Spermacoce quadrifaria,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce reflexa,Spermacoce reflexa,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce remota,Spermacoce remota,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce runkii,Spermacoce runkii,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce scabiosoides,Spermacoce scabiosoides,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce schumanniana,Spermacoce schumanniana,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce schumannii,Spermacoce schumannii,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce simplicicaulis,Spermacoce simplicicaulis,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Borreria exserta,Spermacoce stenophylla,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce linoides,Spermacoce suaveolens,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce tenella,Spermacoce oronocensis,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce confusa,Spermacoce tenuior,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce tocantinsiana,Spermacoce tocantinsiana,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce verticillata,Spermacoce verticillata,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce warmingii,Spermacoce warmingii,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce weygaertii,Spermacoce weygaertii,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Spermacoce,Spermacoce wunschmannii,Spermacoce wunschmannii,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Staelia,Staelia culcita,Staelia culcita,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Staelia,Staelia harleyi,Staelia hassleri,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Staelia,Staelia hatschbachii,Staelia hatschbachii,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Staelia,Senegalia paganuccii,Staelia paganuccii,Anemochory,anemochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Staelia,Staelia thymbroides,Staelia thymbroides,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Staelia,Staelia tocantinsiana,Staelia tocantinsiana,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Staelia,Staelia vestita,Staelia vestita,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
Superasteridae,Gentianales,Rubiaceae,Staelia,Staelia virgata,Staelia virgata,Autochory,autochor,Species able to reproduce after fire in a Brazilian Savanna
