State,Raw.Scientific.Name,Clean.Scientific.Name,Reg.Level,Accepted.Symbol,Native.Status
NY,Artemisia vulgaris,Artemisia vulgaris,Prohibited Plants,ARVU,L48(I)AK(I)HI(I)CAN(I)GL(I)
NY,Arthraxon hispidus,Arthraxon hispidus,Prohibited Plants,ARHI3,L48(I)HI(I)
NY,Berberis thunbergii,Berberis thunbergii,Prohibited Plants,BETH,L48(I)CAN(I)
NY,Brachypodium sylvaticum,Brachypodium sylvaticum,Prohibited Plants,BRSY,L48(I)
NY,Cabomba caroliniana,Cabomba caroliniana,Prohibited Plants,CACA,L48(N)CAN(N)
NY,Cardamine impatiens,Cardamine impatiens,Prohibited Plants,CAIM,L48(I)CAN(I)
NY,Celastrus orbiculatus,Celastrus orbiculatus,Prohibited Plants,CEOR7,L48(I)CAN(I)
NY,Centaurea stoebe,Centaurea stoebe,Prohibited Plants,CEST8,L48(I)HI(I)CAN(I)
NY,Cirsium arvense,Cirsium arvense,Prohibited Plants,CIAR4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
NY,Clematis terniflora,Clematis terniflora,Regulated Plants,CLTE4,L48(I)CAN(I)
NY,Cynanchum louiseae,Cynanchum louiseae,Prohibited Plants,CYLO11,L48(I)CAN(I)
NY,Cynanchum rossicum,Cynanchum rossicum,Prohibited Plants,CYRO8,L48(I)CAN(I)
NY,Dioscorea batatas,Dioscorea batatas,Prohibited Plants,DIOP,
NY,Dioscorea polystachya,Dioscorea macrostachya,Prohibited Plants,DIMA15,
NY,Dipsacus laciniatus,Dipsacus laciniatus,Prohibited Plants,DILA4,L48(I)CAN(I)
NY,Egeria densa,Egeria densa,Prohibited Plants,EGDE,L48(I)HI(I)PR(I)CAN(W)
NY,Elaeagnus umbellata,Elaeagnus umbellata,Prohibited Plants,ELUM,L48(I)HI(I)CAN(I)
NY,Euonymus alatus,Euonymus alatus,Regulated Plants,EUAL13,L48(I)CAN(I)
NY,Euonymus fortunei,Euonymus fortunei,Regulated Plants,EUFO5,L48(I)CAN(I)
NY,Euphorbia cyparissias,Euphorbia cyparissias,Prohibited Plants,EUCY2,L48(I)CAN(I)
NY,Euphorbia esula,Euphorbia esula,Prohibited Plants,EUES,L48(I)CAN(I)
NY,Fallopia sachalinensis,Fallopia sachalinensis,Prohibited Plants,POSA4,
NY,Ficaria verna,Ficaria verna,Prohibited Plants,RAFI,
NY,Frangula alnus,Frangula alnus,Prohibited Plants,FRAL4,L48(I)CAN(I)
NY,Glyceria maxima,Glyceria maxima,Prohibited Plants,GLMA3,L48(I)CAN(I)
NY,Heracleum mantegazzianum,Heracleum mantegazzianum,Prohibited Plants,HEMA17,L48(I)CAN(I)
NY,Humulus japonicus,Humulus japonicus,Prohibited Plants,HUJA,L48(I)CAN(I)
NY,Hydrilla verticillata,Hydrilla verticillata,Prohibited Plants,HYVE3,L48(I)
NY,Hydrocharis morsus-ranae,Hydrocharis morsus-ranae,Prohibited Plants,HYMO6,L48(I)CAN(I)
NY,Imperata cylindrica,Imperata cylindrica,Prohibited Plants,IMCY,L48(I)
NY,Iris pseudacorus,Iris pseudacorus,Prohibited Plants,IRPS,L48(I)CAN(I)
NY,Lepidium latifolium,Lepidium latifolium,Prohibited Plants,LELA2,L48(I)CAN(I)
NY,Lespedeza cuneata,Lespedeza cuneata,Prohibited Plants,LECU,L48(I)HI(I)CAN(I)
NY,Ligustrum obtusifolium,Ligustrum obtusifolium,Prohibited Plants,LIOB,L48(I)
NY,Lonicera japonica,Lonicera japonica,Prohibited Plants,LOJA,L48(I)HI(I)PR(I)CAN(I)
NY,Lonicera maackii,Lonicera maackii,Prohibited Plants,LOMA6,L48(I)CAN(I)
NY,Lonicera morrowii,Lonicera morrowii,Prohibited Plants,LOMO2,L48(I)CAN(I)
NY,Lonicera tatarica,Lonicera tatarica,Prohibited Plants,LOTA,L48(I)AK(I)CAN(I)
NY,Ludwigia hexapetala,Ludwigia hexapetala,Prohibited Plants,LUGRH,
NY,Ludwigia peploides,Ludwigia peploides,Prohibited Plants,LUPE5,"L48(I,N)PR(N)"
NY,Lysimachia vulgaris,Lysimachia vulgaris,Prohibited Plants,LYVU,L48(I)CAN(I)
NY,Lythrum salicaria,Lythrum salicaria,Prohibited Plants,LYSA2,L48(I)CAN(I)SPM(I)
NY,Microstegium vimineum,Microstegium vimineum,Prohibited Plants,MIVI,L48(I)PR(I)
NY,Miscanthus sinensis,Miscanthus sinensis,Regulated Plants,MISI,L48(I)CAN(I)
NY,Murdannia keisak,Murdannia keisak,Prohibited Plants,MUKE,L48(I)
NY,Myriophyllum aquaticum,Myriophyllum aquaticum,Prohibited Plants,MYAQ2,L48(I)HI(I)CAN(I)
NY,Myriophyllum heterophyllum,Myriophyllum heterophyllum,Prohibited Plants,MYHE2,L48(N)CAN(N)
NY,Myriophyllum spicatum,Myriophyllum spicatum,Prohibited Plants,MYSP2,L48(I)AK(I)CAN(I)
NY,Nymphoides peltata,Nymphoides peltata,Prohibited Plants,NYPE,L48(I)CAN(I)
NY,Oplismenus hirtellus,Oplismenus hirtellus,Prohibited Plants,OPHI,"L48(I,N)HI(I)PR(N)VI(N)"
NY,Persicaria perfoliata,Persicaria perfoliata,Prohibited Plants,POPE10,
NY,Phellodendron amurense,Phellodendron amurense,Prohibited Plants,PHAM2,L48(I)CAN(I)
NY,Phragmites australis,Phragmites australis,Prohibited Plants,PHAU7,"L48(I,N)HI(I)CAN(N)"
NY,Phyllostachys aurea,Phyllostachys aurea,Prohibited Plants,PHAU8,L48(I)
NY,Phyllostachys aureosulcata,Phyllostachys aureosulcata,Prohibited Plants,PHAU80,L48(I)
NY,Polygonum cuspidatum,Polygonum cuspidatum,Prohibited Plants,POCU6,L48(I)AK(I)CAN(I)SPM(I)
NY,Polygonum perfoliatum,Polygonum perfoliatum,Prohibited Plants,POPE10,L48(I)
NY,Polygonum sachalinensis,Polygonum sachalinense,Prohibited Plants,POSA4,L48(I)AK(I)CAN(I)
NY,Potamogeton crispus,Potamogeton crispus,Prohibited Plants,POCR3,L48(I)CAN(I)
NY,Pueraria montana,Pueraria montana,Prohibited Plants,PUMO,L48(I)HI(I)
NY,Reynoutria japonica,Reynoutria japonica,Prohibited Plants,POCU6,
NY,Reynoutria sachalinensis,Reynoutria sachalinensis,Prohibited Plants,POSA4,
NY,Rhamnus cathartica,Rhamnus cathartica,Prohibited Plants,RHCA3,L48(I)CAN(I)
NY,Robinia pseudoacacia,Robinia pseudoacacia,Regulated Plants,ROPS,L48(N)CAN(I)
NY,Rosa multiflora,Rosa multiflora,Prohibited Plants,ROMU,L48(I)CAN(I)
NY,Rubus phoenicolasius,Rubus phoenicolasius,Prohibited Plants,RUPH,L48(I)
NY,Salix atrocinerea,Salix atrocinerea,Prohibited Plants,SAAT2,L48(I)CAN(I)
NY,Silphium perfoliatum,Silphium perfoliatum,Prohibited Plants,SIPE2,L48(N)CAN(N)
NY,Trapa natans,Trapa natans,Prohibited Plants,TRNA,L48(I)CAN(I)
NY,Vitex rotundifolia,Vitex rotundifolia,Prohibited Plants,VIRO80,L48(I)HI(N)
OH,Ailanthus altissima,Ailanthus altissima,Prohibited,AIAL,L48(I)HI(I)CAN(I)
OH,Alliaria petiolata,Alliaria petiolata,Prohibited,ALPE4,L48(I)AK(I)CAN(I)
OH,Ampelopsis brevipedunculata,Ampelopsis brevipedunculata,Prohibited,AMBR7,L48(I)
OH,Azolla pinnata,Azolla pinnata,Prohibited,AZPI,L48(I)
OH,Berberis vulgaris,Berberis vulgaris,Prohibited,BEVU,L48(I)CAN(I)
OH,Butomus umbellatus,Butomus umbellatus,Prohibited,BUUM,L48(I)CAN(I)
OH,Celastrus orbiculatus,Celastrus orbiculatus,Prohibited,CEOR7,L48(I)CAN(I)
OH,Centaurea stoebe ssp. micranthos,Centaurea stoebe,Prohibited,CEST8,L48(I)HI(I)CAN(I)
OH,Dipsacus fullonum,Dipsacus fullonum,Prohibited,DIFU2,L48(I)CAN(I)
OH,Dipsacus laciniatus,Dipsacus laciniatus,Prohibited,DILA4,L48(I)CAN(I)
OH,Egeria densa,Egeria densa,Prohibited,EGDE,L48(I)HI(I)PR(I)CAN(W)
OH,Eichhornia azurea,Eichhornia azurea,Prohibited,EIAZ2,L48(I)PR(I)
OH,Elaeagnus angustifolia,Elaeagnus angustifolia,Prohibited,ELAN,L48(I)CAN(I)
OH,Elaeagnus umbellata,Elaeagnus umbellata,Prohibited,ELUM,L48(I)HI(I)CAN(I)
OH,Epilobium hirsutum,Epilobium hirsutum,Prohibited,EPHI,L48(I)CAN(I)
OH,Fallopia japonica,Fallopia japonica,Prohibited,POCU6,
OH,Ficaria verna,Ficaria verna,Prohibited,RAFI,
OH,Heracleum mantegazzianum,Heracleum mantegazzianum,Prohibited,HEMA17,L48(I)CAN(I)
OH,Hesperis matronalis,Hesperis matronalis,Prohibited,HEMA3,L48(I)AK(I)CAN(I)
OH,Hydrilla verticillata,Hydrilla verticillata,Prohibited,HYVE3,L48(I)
OH,Hydrocharis morsus-ranae,Hydrocharis morsus-ranae,Prohibited,HYMO6,L48(I)CAN(I)
OH,Hygrophila polysperma,Hygrophila polysperma,Prohibited,HYPO3,L48(I)
OH,Iris pseudacorus,Iris pseudacorus,Prohibited,IRPS,L48(I)CAN(I)
OH,Lagarosiphon major,Lagarosiphon major,Prohibited,LAMA15,
OH,Ligustrum vulgare,Ligustrum vulgare,Prohibited,LIVU,L48(I)CAN(I)
OH,Limnophila sessiliflora,Limnophila sessiliflora,Prohibited,LISE3,L48(I)
OH,Lonicera japonica,Lonicera japonica,Prohibited,LOJA,L48(I)HI(I)PR(I)CAN(I)
OH,Lonicera maackii,Lonicera maackii,Prohibited,LOMA6,L48(I)CAN(I)
OH,Lonicera morrowii,Lonicera morrowii,Prohibited,LOMO2,L48(I)CAN(I)
OH,Lonicera tatarica,Lonicera tatarica,Prohibited,LOTA,L48(I)AK(I)CAN(I)
OH,Lythrum salicaria,Lythrum salicaria,Prohibited,LYSA2,L48(I)CAN(I)SPM(I)
OH,Lythrum virgatum,Lythrum virgatum,Prohibited,LYVI3,L48(I)
OH,Marsilea quadrifolia,Marsilea quadrifolia,Prohibited,MAQU,L48(I)CAN(N)
OH,Microstegium vimineum,Microstegium vimineum,Prohibited,MIVI,L48(I)PR(I)
OH,Monochoria hastata,Monochoria hastata,Prohibited,MOHA2,
OH,Monochoria vaginalis,Monochoria vaginalis,Prohibited,MOVA,L48(I)HI(I)
OH,Morus alba,Morus alba,Prohibited,MOAL,L48(I)HI(I)CAN(I)
OH,Myriophyllum aquaticum,Myriophyllum aquaticum,Prohibited,MYAQ2,L48(I)HI(I)CAN(I)
OH,Myriophyllum spicatum,Myriophyllum spicatum,Prohibited,MYSP2,L48(I)AK(I)CAN(I)
OH,Najas minor,Najas minor,Prohibited,NAMI,L48(I)CAN(I)
OH,Nymphoides peltata,Nymphoides peltata,Prohibited,NYPE,L48(I)CAN(I)
OH,Ottelia alismoides,Ottelia alismoides,Prohibited,OTAL,L48(I)
OH,Paulownia tomentosa,Paulownia tomentosa,Prohibited,PATO2,L48(I)
OH,Persicaria perfoliata,Persicaria perfoliata,Prohibited,POPE10,
OH,Phalaris arundinacea,Phalaris arundinacea,Prohibited,PHAR3,L48(N)AK(I)CAN(N)SPM(I)
OH,Phragmites australis ssp. australis,Phragmites australis,Prohibited,PHAU7,"L48(I,N)HI(I)CAN(N)"
OH,Pistia stratiotes,Pistia stratiotes,Prohibited,PIST2,L48(N)HI(I)PR(N)VI(N)
OH,Potamogeton crispus,Potamogeton crispus,Prohibited,POCR3,L48(I)CAN(I)
OH,Pueraria montana var. lobata,Pueraria montana var. lobata,Prohibited,PUMOL,L48(I)HI(I)
OH,Pyrus calleryana,Pyrus calleryana,Prohibited,PYCA80,L48(I)
OH,Phalaris arundinacea,Phalaris arundinacea,Prohibited,PHAR3,L48(N)AK(I)CAN(N)SPM(I)
OH,Rhamnus cathartica,Rhamnus cathartica,Prohibited,RHCA3,L48(I)CAN(I)
OH,Rosa multiflora,Rosa multiflora,Prohibited,ROMU,L48(I)CAN(I)
OH,Sagittaria sagittifolia,Sagittaria sagittifolia,Prohibited,SASA7,
OH,Salix fragilis,Salix fragilis,Prohibited,SAFR,L48(I)CAN(I)
OH,Salvinia minima,Salvinia minima,Prohibited,SAMI7,L48(I)PR(I)
OH,Salvinia molesta,Salvinia molesta,Prohibited,SAMO5,L48(I)HI(I)
OH,Sorghum bicolor,Sorghum bicolor,Noxious weed,SOBI2,L48(I)HI(I)PR(I)VI(I)CAN(I)
OH,Sorghum halepense,Sorghum halepense,Noxious weed,SOHA,L48(I)HI(I)PR(I)CAN(I)
OH,Sparganium erectum,Sparganium erectum,Prohibited,SPER,L48(I)
OH,Stratiotes aloides,Stratiotes aloides,Prohibited,STAL6,
OH,Trapa natans,Trapa natans,Prohibited,TRNA,L48(I)CAN(I)
OH,Typha angustifolia,Typha angustifolia,Prohibited,TYAN,"L48(I,N)CAN(N)"
OH,Typha x glauca,Typha x glauca,Prohibited,TYGL,L48(N)CAN(N)
OH,Ulmus pumila,Ulmus pumila,Prohibited,ULPU,L48(I)CAN(I)
OH,Vincetoxicum nigrum,Vincetoxicum nigrum,Prohibited,CYLO11,
OH,Sorghum bicolor,Sorghum bicolor,Noxious weed,SOBI2,L48(I)HI(I)PR(I)VI(I)CAN(I)
OH,Salsola kali ssp. tenuifolia,Salsola kali,Noxious weed,SAKA,L48(I)CAN(W)SPM(W)
OH,Sorghum halepense,Sorghum halepense,Noxious weed,SOHA,L48(I)HI(I)PR(I)CAN(I)
OH,Pastinaca sativa,Pastinaca sativa,Noxious weed,PASA2,L48(I)AK(I)CAN(W)SPM(W)
OH,Vitis spp. (unmaintained for two years),Vitis spp.,Noxious weed,NA,
OH,Cirsium arvense,Cirsium arvense,Noxious weed,CIAR4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
OH,Conium maculatum,Conium maculatum,Noxious weed,COMA2,L48(I)CAN(I)
OH,Senecio glabellus,Senecio glabellus,Noxious weed,PAGL17,
OH,Carduus nutans,Carduus nutans,Noxious weed,CANU4,L48(I)CAN(I)
OH,Polygonum perfoliatum,Polygonum perfoliatum,Noxious weed,POPE10,L48(I)
OH,Heracleum mantegazzianum,Heracleum mantegazzianum,Noxious weed,HEMA17,L48(I)CAN(I)
OH,Nicandra physalodes,Nicandra physalodes,Noxious weed,NIPH,L48(I)HI(I)CAN(I)
OH,Conyza canadensis,Conyza canadensis,Noxious weed,COCA5,L48(N)AK(I)HI(I)PR(N)VI(N)CAN(N)SPM(N)
OH,Bassia scoparia,Bassia scoparia,Noxious weed,BASC5,L48(I)CAN(I)
OH,Amaranthus palmeri,Amaranthus palmeri,Noxious weed,AMPA,L48(N)CAN(I)
OH,Polygonum cuspidatum,Polygonum cuspidatum,Noxious weed,POCU6,L48(I)AK(I)CAN(I)SPM(I)
OH,Phyllostachys aureasculata,Phyllostachys aureosulcata,Noxious weed,PHAU80,L48(I)
OH,Convolvulus arvensis,Convolvulus arvensis,Noxious weed,COAR4,L48(I)HI(I)CAN(I)
OH,Lepidium draba sub. draba,Lepidium draba ssp. draba,Noxious weed,CADR,
OH,Lepidium appelianum,Lepidium appelianum,Noxious weed,CAPU6,
OH,Sonchus arvensis,Sonchus arvensis,Noxious weed,SOAR2,L48(I)AK(I)CAN(I)SPM(I)
OH,Acroptilon repens,Acroptilon repens,Noxious weed,ACRE3,L48(I)CAN(I)
OH,Euphorbia esula,Euphorbia esula,Noxious weed,EUES,L48(I)CAN(I)
OH,Calystegia sepium,Calystegia sepium,Noxious weed,CASE13,"L48(I,N)AK(I)CAN(N)SPM(I)"
OH,Nassella trichotoma,Nassella trichotoma,Noxious weed,NATR3,L48(I)
OH,Sorghum x almum,Sorghum almum,Noxious weed,SOAL,L48(I)
OH,Carduus nutans,Carduus nutans,Noxious weed,CANU4,L48(I)CAN(I)
OH,Bassia prostrata,Bassia prostrata,Noxious weed,BAPR5,L48(I)
OH,Amaranthus tuberculatus,Amaranthus tuberculatus,Noxious weed,AMTU,L48(N)CAN(N)
OK,Carduus nutans,Carduus nutans,Noxious Weeds,CANU4,L48(I)CAN(I)
OK,Cirsium arvense,Cirsium arvense,Noxious Weeds,CIAR4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
OK,Onopordum acanthium,Onopordum acanthium,Noxious Weeds,ONAC,L48(I)CAN(W)
OR,Aegilops ovata,Aegilops ovata,"""A"" Designated Weed",AEGE,
OR,Aegilops triuncialis,Aegilops triuncialis,"""A"" Designated Weed",AETR,L48(I)
OR,Alhagi pseudalhagi,Alhagi pseudalhagi,"""A"" Designated Weed",ALMA12,
OR,Alyssum murale,Alyssum murale,"""A"" Designated Weed",ALMU,L48(I)CAN(I)
OR,Berteroa incana,Berteroa incana,"""A"" Designated Weed",BEIN2,L48(I)AK(I)CAN(I)
OR,Bryonia alba,Bryonia alba,"""A"" Designated Weed",BRAL4,L48(I)
OR,Butomus umbellatus,Butomus umbellatus,"""A"" Designated Weed",BUUM,L48(I)CAN(I)
OR,Carduus acanthoides,Carduus acanthoides,"""A"" Designated Weed",CAAC,L48(I)CAN(I)
OR,Carduus cinereus,Carduus cinereus,"""A"" Designated Weed",,
OR,Carduus crispus,Carduus crispus,"""A"" Designated Weed",CACR2,L48(I)CAN(I)
OR,Carthamus baeticus,Carthamus baeticus,"""A"" Designated Weed",CALAC3,
OR,Carthamus lanatus,Carthamus lanatus,"""A"" Designated Weed",CALA20,L48(I)CAN(I)
OR,Centaurea calcitrapa,Centaurea calcitrapa,"""A"" Designated Weed",CECA2,L48(I)CAN(I)
OR,Centaurea iberica,Centaurea iberica,"""A"" Designated Weed",CEIB,L48(I)
OR,Centaurea virgata,Centaurea virgata,"""A"" Designated Weed",CEVI,L48(I)
OR,Cuscuta japonica,Cuscuta japonica,"""A"" Designated Weed",CUJA,L48(I)
OR,Cyperus rotundus,Cyperus rotundus,"""A"" Designated Weed",CYRO,L48(I)HI(I)PR(I)VI(I)
OR,Delairea odorata,Delairea odorata,"""A"" Designated Weed",DEOD,L48(I)HI(I)
OR,Echium plantagineum,Echium plantagineum,"""A"" Designated Weed",ECPL,L48(I)CAN(I)
OR,Euphorbia oblongata,Euphorbia oblongata,"""A"" Designated Weed",EUOB4,L48(I)
OR,Galega officinalis,Galega officinalis,"""A"" Designated Weed",GAOF,L48(I)CAN(I)
OR,Heracleum mantegazzianum,Heracleum mantegazzianum,"""A"" Designated Weed",HEMA17,L48(I)CAN(I)
OR,Hieracium aurantiacum,Hieracium aurantiacum,"""A"" Designated Weed",HIAU,L48(I)AK(I)CAN(I)SPM(I)
OR,Hieracium floribundum,Hieracium x floribundum,"""A"" Designated Weed",HIFL3,L48(I)CAN(I)SPM(I)
OR,Hieracium pilosella,Hieracium pilosella,"""A"" Designated Weed",HIPI,L48(I)AK(I)CAN(I)SPM(I)
OR,Hieracium piloselloides,Hieracium piloselloides,"""A"" Designated Weed",HIPI2,L48(I)CAN(I)
OR,Hydrilla verticillata,Hydrilla verticillata,"""A"" Designated Weed",HYVE3,L48(I)
OR,Hydrocharis morsus-ranae,Hydrocharis morsus-ranae,"""A"" Designated Weed",HYMO6,L48(I)CAN(I)
OR,Limnobium laevigatum,Limnobium laevigatum,"""A"" Designated Weed",LILA7,L48(I)PR(N)
OR,Lysimachia vulgaris,Lysimachia vulgaris,"""A"" Designated Weed",LYVU,L48(I)CAN(I)
OR,Nardus stricta,Nardus stricta,"""A"" Designated Weed",NAST3,L48(I)CAN(I)GL(I)SPM(I)
OR,Nymphoides peltata,Nymphoides peltata,"""A"" Designated Weed",NYPE,L48(I)CAN(I)
OR,Onopordum tauricum,Onopordum tauricum,"""A"" Designated Weed",ONTA,L48(I)
OR,Peganum harmala,Peganum harmala,"""A"" Designated Weed",PEHA,L48(I)
OR,Pueraria lobata,Pueraria lobata,"""A"" Designated Weed",PUMOL,
OR,Saccharum ravennae,Saccharum ravennae,"""A"" Designated Weed",SARA3,L48(I)
OR,Sagittaria platyphyla,Sagittaria platyphylla,"""A"" Designated Weed",SAPL,L48(N)
OR,Solanum elaeagnifolium,Solanum elaeagnifolium,"""A"" Designated Weed",SOEL,L48(N)HI(I)PR(N)
OR,Spartina alterniflora,Spartina alterniflora,"""A"" Designated Weed",SPAL,L48(N)CAN(N)
OR,Spartina anglica,Spartina anglica,"""A"" Designated Weed",SPAN5,L48(I)CAN(I)
OR,Spartina densiflora,Spartina densiflora,"""A"" Designated Weed",SPDE2,L48(I)CAN(I)
OR,Spartina patens,Spartina patens,"""A"" Designated Weed",SPPA,L48(N)PR(N)VI(N)CAN(N)
OR,Stratiotes aloides,Stratiotes aloides,"""A"" Designated Weed",STAL6,
OR,Trapa natans,Trapa natans,"""A"" Designated Weed",TRNA,L48(I)CAN(I)
OR,Tussilago farfara,Tussilago farfara,"""A"" Designated Weed",TUFA,L48(I)CAN(I)SPM(I)
OR,Zygophyllum fabago,Zygophyllum fabago,"""A"" Designated Weed",ZYFA,L48(I)
OR,Abutilon theophrasti,Abutilon theophrasti,"""B"" Designated Weed",ABTH,L48(I)CAN(I)
OR,Acaena novae-zelandiae,Acaena novae-zelandiae,"""B"" Designated Weed",ACNO7,L48(I)
OR,Acroptilon repens,Acroptilon repens,"""B"" Designated Weed",ACRE3,L48(I)CAN(I)
OR,Adonis aestivalis,Adonis aestivalis,"""B"" Designated Weed",ADAE,L48(I)
OR,Aegilops cylindrica,Aegilops cylindrica,"""B"" Designated Weed",AECY,L48(I)
OR,Ailanthus altissima,Ailanthus altissima,"""B"" Designated Weed",AIAL,L48(I)HI(I)CAN(I)
OR,Alliaria petiolata,Alliaria petiolata,"""B"" Designated Weed",ALPE4,L48(I)AK(I)CAN(I)
OR,Ambrosia artemisiifolia,Ambrosia artemisiifolia,"""B"" Designated Weed",AMAR2,"L48(I,N)HI(I)CAN(N)"
OR,Amorpha fruticosa,Amorpha fruticosa,"""B"" Designated Weed",AMFR,L48(N)CAN(N)
OR,Anchusa officinalis,Anchusa officinalis,"""B"" Designated Weed",ANOF,L48(I)CAN(I)
OR,Arundo donax,Arundo donax,"""B"" Designated Weed",ARDO4,L48(I)HI(I)PR(I)VI(I)
OR,Brachypodium sylvaticum,Brachypodium sylvaticum,"""B"" Designated Weed",BRSY,L48(I)
OR,Buddleja davidii,Buddleja davidii,"""B"" Designated Weed",BUDA2,L48(I)HI(I)PR(I)CAN(I)
OR,Carduus nutans,Carduus nutans,"""B"" Designated Weed",CANU4,L48(I)CAN(I)
OR,Carduus pycnocephalus,Carduus pycnocephalus,"""B"" Designated Weed",CAPY2,L48(I)HI(I)
OR,Carduus tenuiflorus,Carduus tenuiflorus,"""B"" Designated Weed",CATE2,L48(I)
OR,Centaurea diffusa,Centaurea diffusa,"""B"" Designated Weed",CEDI3,L48(I)CAN(I)
OR,Centaurea pratensis,Centaurea pratensis,"""B"" Designated Weed",CENI3,
OR,Centaurea solstitialis,Centaurea solstitialis,"""B"" Designated Weed",CESO3,L48(I)CAN(I)
OR,Centaurea stoebe,Centaurea stoebe,"""B"" Designated Weed",CEST8,L48(I)HI(I)CAN(I)
OR,Chondrilla juncea,Chondrilla juncea,"""B"" Designated Weed",CHJU,L48(I)CAN(I)
OR,Cirsium arvense,Cirsium arvense,"""B"" Designated Weed",CIAR4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
OR,Cirsium vulgare,Cirsium vulgare,"""B"" Designated Weed",CIVU,L48(I)AK(I)HI(I)CAN(I)SPM(I)
OR,Clematis vitalba,Clematis vitalba,"""B"" Designated Weed",CLVI6,L48(I)CAN(I)
OR,Common crupina,Common crupina,"""B"" Designated Weed",,
OR,Conium maculatum,Conium maculatum,"""B"" Designated Weed",COMA2,L48(I)CAN(I)
OR,Convolvulus arvensis,Convolvulus arvensis,"""B"" Designated Weed",COAR4,L48(I)HI(I)CAN(I)
OR,Cortaderia jubata,Cortaderia jubata,"""B"" Designated Weed",COJU2,L48(I)HI(I)
OR,Crataegis monogna,Crataegis monogna,"""B"" Designated Weed",,
OR,Crupina vulgaris,Crupina vulgaris,"""B"" Designated Weed",CRVU2,L48(I)
OR,Cuscuta approximate,Cuscuta approximata,"""B"" Designated Weed",CUAP2,L48(I)CAN(I)
OR,Cuscuta indecora,Cuscuta indecora,"""B"" Designated Weed",CUIN,L48(N)PR(N)VI(N)CAN(N)
OR,Cuscuta pentagona,Cuscuta pentagona,"""B"" Designated Weed",CUPE3,L48(N)HI(I)PR(N)CAN(N)
OR,Cynoglossum officinale,Cynoglossum officinale,"""B"" Designated Weed",CYOF,L48(I)CAN(I)
OR,Cyperus esculentus,Cyperus esculentus,"""B"" Designated Weed",CYES,"L48(I,N)HI(I)PR(I)VI(I)CAN(I)"
OR,Cytisus scoparius,Cytisus scoparius,"""B"" Designated Weed",CYSC4,L48(I)AK(I)HI(I)CAN(I)
OR,Cytisus striatus,Cytisus striatus,"""B"" Designated Weed",CYST7,L48(I)
OR,Daphne laureola,Daphne laureola,"""B"" Designated Weed",DALA11,L48(I)CAN(I)
OR,Dipsacus laciniatus,Dipsacus laciniatus,"""B"" Designated Weed",DILA4,L48(I)CAN(I)
OR,Echium pininana,Echium pininana,"""B"" Designated Weed",,
OR,Echium vulgare,Echium vulgare,"""B"" Designated Weed",,
OR,Egeria densa,Egeria densa,"""B"" Designated Weed",EGDE,L48(I)HI(I)PR(I)CAN(W)
OR,Erica lusitanica,Erica lusitanica,"""B"" Designated Weed",ERLU6,L48(I)
OR,Euphorbia esula,Euphorbia esula,"""B"" Designated Weed",EUES,L48(I)CAN(I)
OR,Euphorbia myrsinites,Euphorbia myrsinites,"""B"" Designated Weed",EUMY2,L48(I)CAN(I)
OR,Fallopia x bohemica,Fallopia x bohemica,"""B"" Designated Weed",,
OR,Fallopia japonica,Fallopia japonica,"""B"" Designated Weed",POCU6,
OR,Fallopia sachalinensis,Fallopia sachalinensis,"""B"" Designated Weed",POSA4,
OR,Genista monspessulana,Genista monspessulana,"""B"" Designated Weed",GEMO2,L48(I)
OR,Geranium lucidum,Geranium lucidum,"""B"" Designated Weed",GELU,L48(I)
OR,Geranium robertianum,Geranium robertianum,"""B"" Designated Weed",GERO,"L48(I,N)AK(I)CAN(N)SPM(N)"
OR,Halogeton glomeratus,Halogeton glomeratus,"""B"" Designated Weed",HAGL,L48(I)
OR,Hedera helix,Hedera helix,"""B"" Designated Weed",HEHE,L48(I)HI(I)CAN(I)
OR,Hedera hibernica,Hedera hibernica,"""B"" Designated Weed",HEHI12,L48(I)
OR,Hemizonia pungens,Hemizonia pungens,"""B"" Designated Weed",CEPUP6,
OR,Hypericum perforatum,Hypericum perforatum,"""B"" Designated Weed",HYPE,L48(I)HI(I)CAN(I)SPM(I)
OR,Impatiens glandulifera,Impatiens glandulifera,"""B"" Designated Weed",IMGL,L48(I)CAN(I)
OR,Iris pseudacorus,Iris pseudacorus,"""B"" Designated Weed",IRPS,L48(I)CAN(I)
OR,Isatis tinctoria,Isatis tinctoria,"""B"" Designated Weed",ISTI,L48(I)CAN(W)
OR,Jacobaea vulgaris,Jacobaea vulgaris,"""B"" Designated Weed",SEJA,
OR,Kochia scoparia,Kochia scoparia,"""B"" Designated Weed",BASC5,
OR,Lamiastrum galeobdolon,Lamiastrum galeobdolon,"""B"" Designated Weed",LAGA2,L48(I)
OR,Lathyrus latifolius,Lathyrus latifolius,"""B"" Designated Weed",LALA4,L48(I)HI(I)CAN(I)
OR,Lepidium chalepensis,Lepidium repens,"""B"" Designated Weed",CACH42,
OR,Lepidium draba,Lepidium draba,"""B"" Designated Weed",CADR,
OR,Lepidium latifolium,Lepidium latifolium,"""B"" Designated Weed",LELA2,L48(I)CAN(I)
